idx,split,target_type,attractors,condition,subject_word_sg,subject_word_pl,target_word_sg,target_word_pl,base_sentence_sg,base_sentence_pl,good_singular,bad_singular,good_plural,bad_plural,tok_len_sg,tok_len_pl
4417,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] by the ponds above the fences hold one,The [wugs] by the pond above the fence hold many,The [wugs] by the ponds above the fences hold one [wug],The [wugs] by the ponds above the fences hold one [wugs],The [wugs] by the pond above the fence hold many [wugs],The [wugs] by the pond above the fence hold many [wug],17,17
4418,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] above the carts beneath the benches hold one,The [wugs] above the cart beneath the bench hold many,The [wugs] above the carts beneath the benches hold one [wug],The [wugs] above the carts beneath the benches hold one [wugs],The [wugs] above the cart beneath the bench hold many [wugs],The [wugs] above the cart beneath the bench hold many [wug],17,17
4419,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] under the tables by the ponds hold one,The [wugs] under the table by the pond hold many,The [wugs] under the tables by the ponds hold one [wug],The [wugs] under the tables by the ponds hold one [wugs],The [wugs] under the table by the pond hold many [wugs],The [wugs] under the table by the pond hold many [wug],17,17
4420,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] atop the switches outside the cables hold one,The [wugs] atop the switch outside the cable hold many,The [wugs] atop the switches outside the cables hold one [wug],The [wugs] atop the switches outside the cables hold one [wugs],The [wugs] atop the switch outside the cable hold many [wugs],The [wugs] atop the switch outside the cable hold many [wug],17,17
4421,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] beneath the logs between the towers hold one,The [wugs] beneath the log between the tower hold many,The [wugs] beneath the logs between the towers hold one [wug],The [wugs] beneath the logs between the towers hold one [wugs],The [wugs] beneath the log between the tower hold many [wugs],The [wugs] beneath the log between the tower hold many [wug],17,17
4422,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] behind the racks past the hooks hold every,The [wugs] behind the rack past the hook hold several,The [wugs] behind the racks past the hooks hold every [wug],The [wugs] behind the racks past the hooks hold every [wugs],The [wugs] behind the rack past the hook hold several [wugs],The [wugs] behind the rack past the hook hold several [wug],17,17
4423,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] outside the mirrors behind the logs hold every,The [wugs] outside the mirror behind the log hold several,The [wugs] outside the mirrors behind the logs hold every [wug],The [wugs] outside the mirrors behind the logs hold every [wugs],The [wugs] outside the mirror behind the log hold several [wugs],The [wugs] outside the mirror behind the log hold several [wug],17,17
4424,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] under the shelves by the racks hold one,The [wugs] under the shelf by the rack hold many,The [wugs] under the shelves by the racks hold one [wug],The [wugs] under the shelves by the racks hold one [wugs],The [wugs] under the shelf by the rack hold many [wugs],The [wugs] under the shelf by the rack hold many [wug],17,17
4425,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] atop the carts outside the benches hold one,The [wugs] atop the cart outside the bench hold many,The [wugs] atop the carts outside the benches hold one [wug],The [wugs] atop the carts outside the benches hold one [wugs],The [wugs] atop the cart outside the bench hold many [wugs],The [wugs] atop the cart outside the bench hold many [wug],17,17
4426,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] past the braces under the panels hold one,The [wugs] past the brace under the panel hold many,The [wugs] past the braces under the panels hold one [wug],The [wugs] past the braces under the panels hold one [wugs],The [wugs] past the brace under the panel hold many [wugs],The [wugs] past the brace under the panel hold many [wug],17,17
4427,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] by the tents above the nests hold one,The [wugs] by the tent above the nest hold many,The [wugs] by the tents above the nests hold one [wug],The [wugs] by the tents above the nests hold one [wugs],The [wugs] by the tent above the nest hold many [wugs],The [wugs] by the tent above the nest hold many [wug],17,17
4428,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] between the ropes atop the chains hold every,The [wugs] between the rope atop the chain hold several,The [wugs] between the ropes atop the chains hold every [wug],The [wugs] between the ropes atop the chains hold every [wugs],The [wugs] between the rope atop the chain hold several [wugs],The [wugs] between the rope atop the chain hold several [wug],17,17
4429,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] by the racks above the hooks hold every,The [wugs] by the rack above the hook hold several,The [wugs] by the racks above the hooks hold every [wug],The [wugs] by the racks above the hooks hold every [wugs],The [wugs] by the rack above the hook hold several [wugs],The [wugs] by the rack above the hook hold several [wug],17,17
4430,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] under the ropes by the chains hold one,The [wugs] under the rope by the chain hold many,The [wugs] under the ropes by the chains hold one [wug],The [wugs] under the ropes by the chains hold one [wugs],The [wugs] under the rope by the chain hold many [wugs],The [wugs] under the rope by the chain hold many [wug],17,17
4431,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] beneath the racks between the hooks hold every,The [wugs] beneath the rack between the hook hold several,The [wugs] beneath the racks between the hooks hold every [wug],The [wugs] beneath the racks between the hooks hold every [wugs],The [wugs] beneath the rack between the hook hold several [wugs],The [wugs] beneath the rack between the hook hold several [wug],17,17
4432,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] under the switches by the cables hold one,The [wugs] under the switch by the cable hold many,The [wugs] under the switches by the cables hold one [wug],The [wugs] under the switches by the cables hold one [wugs],The [wugs] under the switch by the cable hold many [wugs],The [wugs] under the switch by the cable hold many [wug],17,17
4433,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] under the ropes by the chains hold every,The [wugs] under the rope by the chain hold several,The [wugs] under the ropes by the chains hold every [wug],The [wugs] under the ropes by the chains hold every [wugs],The [wugs] under the rope by the chain hold several [wugs],The [wugs] under the rope by the chain hold several [wug],17,17
4434,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] above the shelves beneath the racks hold one,The [wugs] above the shelf beneath the rack hold many,The [wugs] above the shelves beneath the racks hold one [wug],The [wugs] above the shelves beneath the racks hold one [wugs],The [wugs] above the shelf beneath the rack hold many [wugs],The [wugs] above the shelf beneath the rack hold many [wug],17,17
4435,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] atop the logs outside the towers hold one,The [wugs] atop the log outside the tower hold many,The [wugs] atop the logs outside the towers hold one [wug],The [wugs] atop the logs outside the towers hold one [wugs],The [wugs] atop the log outside the tower hold many [wugs],The [wugs] atop the log outside the tower hold many [wug],17,17
4436,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] atop the desks outside the mirrors hold one,The [wugs] atop the desk outside the mirror hold many,The [wugs] atop the desks outside the mirrors hold one [wug],The [wugs] atop the desks outside the mirrors hold one [wugs],The [wugs] atop the desk outside the mirror hold many [wugs],The [wugs] atop the desk outside the mirror hold many [wug],17,17
4437,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] outside the cars behind the walls hold every,The [wugs] outside the car behind the wall hold several,The [wugs] outside the cars behind the walls hold every [wug],The [wugs] outside the cars behind the walls hold every [wugs],The [wugs] outside the car behind the wall hold several [wugs],The [wugs] outside the car behind the wall hold several [wug],17,17
4438,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] past the sheds under the carts hold every,The [wugs] past the shed under the cart hold several,The [wugs] past the sheds under the carts hold every [wug],The [wugs] past the sheds under the carts hold every [wugs],The [wugs] past the shed under the cart hold several [wugs],The [wugs] past the shed under the cart hold several [wug],17,17
4439,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] behind the ropes past the chains hold one,The [wugs] behind the rope past the chain hold many,The [wugs] behind the ropes past the chains hold one [wug],The [wugs] behind the ropes past the chains hold one [wugs],The [wugs] behind the rope past the chain hold many [wugs],The [wugs] behind the rope past the chain hold many [wug],17,17
4440,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] atop the knobs outside the nails hold one,The [wugs] atop the knob outside the nail hold many,The [wugs] atop the knobs outside the nails hold one [wug],The [wugs] atop the knobs outside the nails hold one [wugs],The [wugs] atop the knob outside the nail hold many [wugs],The [wugs] atop the knob outside the nail hold many [wug],17,17
4441,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] outside the rushes behind the vines hold every,The [wugs] outside the rush behind the vine hold several,The [wugs] outside the rushes behind the vines hold every [wug],The [wugs] outside the rushes behind the vines hold every [wugs],The [wugs] outside the rush behind the vine hold several [wugs],The [wugs] outside the rush behind the vine hold several [wug],17,17
4442,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] above the rocks beneath the sheds hold every,The [wugs] above the rock beneath the shed hold several,The [wugs] above the rocks beneath the sheds hold every [wug],The [wugs] above the rocks beneath the sheds hold every [wugs],The [wugs] above the rock beneath the shed hold several [wugs],The [wugs] above the rock beneath the shed hold several [wug],17,17
4443,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] above the panels beneath the boards hold every,The [wugs] above the panel beneath the board hold several,The [wugs] above the panels beneath the boards hold every [wug],The [wugs] above the panels beneath the boards hold every [wugs],The [wugs] above the panel beneath the board hold several [wugs],The [wugs] above the panel beneath the board hold several [wug],17,17
4444,test,noun,2,target_noun_att2_opp,[wug],[wugs],[wug],[wugs],The [wugs] above the tables beneath the ponds hold one,The [wugs] above the table beneath the pond hold many,The [wugs] above the tables beneath the ponds hold one [wug],The [wugs] above the tables beneath the ponds hold one [wugs],The [wugs] above the table beneath the pond hold many [wugs],The [wugs] above the table beneath the pond hold many [wug],17,17
